id_lieu;id_local;nom_lieu;ad_lieu;com_lieu;insee;type;date_maj;ouvert;source;Xlong;Ylat;nbre_pl;nbre_pmr;duree;horaires;proprio;lumiere;comm
64147-C-001;;Parking sortie Bordaberria;A64 Sortie 3 Bordaberria;BRISCOUS;64147;Sortie d'autoroute;04/01/2022;True;226400018.0;-1.3343304;43.4505542;75.0;;;;Conseil départemental du 64;True;
64317-C-001;;Parking Eglise Saint Martin;D20;LARRESSORE;64317;Parking;04/01/2022;True;226400018.0;-1.4361856;43.3718842;;;;;Conseil départemental du 64;False;
64353-C-001;;Parking Intermarché;Avenue Aristide Briand;LOUVIE JUZON;64353;Supermarché;04/01/2022;True;226400018.0;-0.417481;43.097063;100.0;5.0;;;;True;
64385-C-001;;Aire du Béarn Vert et Or Sortie Thezé;chemin de la poudge RD834;MIOSSENS LANUSSE;64385;Sortie d'autoroute;04/01/2022;True;226400018.0;-0.320549;43.46914;29.0;2.0;;;Conseil départemental du 64;True;
64405-C-001;;Aire de covoiturage Pays de Morlaas;Rue saint exupery;MORLAAS;64405;Aire de covoiturage;04/01/2022;True;226400018.0;-0.251002;43.339005;60.0;2.0;;;CC Pays de Morlaas;False;
64422-C-001;;Aire de covoiturage de la Plaine Sportive;Route de la Pierre Saint-Martin RD919;OLORON STE MARIE;64422;Aire de covoiturage;04/01/2022;True;226400018.0;-0.627918;43.184557;720.0;;;;Commune;False;
64430-C-001;;Parking Base de loisirs;Avenue Marcel Paul;ORTHEZ;64430;Parking;04/01/2022;True;226400018.0;-0.757269;43.473438;15.0;;;;Sans objet;False;
64495-C-001;;Parking Netto;Place du chéteau en centre ville;ST PEE SUR NIVELLE;64495;Supermarché;04/01/2022;True;226400018.0;-1.5502543;43.3518568;100.0;4.0;;;sans objet;True;
64496-C-001;;Parking Ametzondo (IKEA);RD636 Avenue du Prissé;ST PIERRE D IRUBE;64496;Supermarché;04/01/2022;True;226400018.0;-1.442693;43.480217;100.0;;;;;True;
64499-C-001;;Parking du Jet d'eau (rond point);Intersection RD933 - RD430;SALIES DE BEARN;64499;Parking;04/01/2022;True;226400018.0;-0.912025;43.475921;100.0;;;;sans objet;True;
64504-C-001;;Parking Piscine Municipale;Parking Sare;SARE;64504;Parking;04/01/2022;True;226400018.0;-1.5824576;43.3119022;80.0;2.0;;;sans objet;True;
64510-C-001;;Parking du rond point (face Station U);Chemin Camou;SAULT DE NAVAILLES;64510;Supermarché;04/01/2022;True;226400018.0;-0.6820562;43.5423939;16.0;;;;Commune;True;
64530-C-001;;Parking Rond Point du Pecheur;RD936 - RD2;SUSMIOU;64530;Parking;29/08/2019;True;226400018.0;-0.769177;43.315246;;;;;CD 64;;
65286-C-001;;Aire de covoiturage Boulevard Espagne;4 Impasse Maurice Dezes. 65100 Lourdes;LOURDES;65286;Aire de covoiturage;29/08/2019;True;226500015.0;-0.044235;43.084531;50.0;;;;;;
65417-C-001;;Aire de covoiturage Tarbes Est;D92E. 65600 Séméac;SEMEAC;65417;Aire de covoiturage;29/08/2019;True;226500015.0;0.110879;43.213495;150.0;;;;CATLP;;
66008-C-001;;Aire Multimodale D'Argelés-Sur-Mer;sortie numéro10 de la 2x2 voies. direction Argelés;ARGELES SUR MER;66008;Aire de covoiturage;29/08/2019;True;226600013.0;3.004721;42.563345;;;;;;;
66024-C-001;;Aire Multimodale Le Boulou;Le Neoulous - Giratoire des pompiers;LE BOULOU;66024;Aire de covoiturage;29/08/2019;True;226600013.0;2.822095;42.520657;32.0;2.0;;;Conseil Départemental 66;;
66088-C-001;;Aire Multimodale Ille-Sur-Tét;esplanade de la gare;ILLE SUR TET;66088;Aire de covoiturage;29/08/2019;True;226600013.0;2.623839;42.668167;15.0;1.0;;;Conseil Départemental 66;;
66210-C-001;;Aire Multimodale Thuir;giratoire des Espassoles. Route de Perpignan;THUIR;66210;Aire de covoiturage;29/08/2019;True;226600013.0;2.767766;42.64189;22.0;1.0;;;Conseil Départemental 66;;
67021-C-001;;Aire de covoiturage Barr-Andlau A35  RD1422-62;RD1422-62. 67140 Barr;BARR;67021;Sortie d'autoroute;29/08/2019;True;226700011.0;7.471024998;48.394747;73.0;;;;Collectivite europeenne d Alsace;;
67028-C-001;;Parking Intermarche;Intermarche rue de l Europe. 67230 Benfeld;BENFELD;67028;Supermarché;29/08/2019;True;226700011.0;7.58971797;48.37469437;10.0;;;;Intermarch? Benfeld;;
67033-C-001;SANEF - 138845;Covoiturage Brumath/Bernolsheim;A4 Sortie 46 Rue d Oslo. 67170 Bernolsheim;BERNOLSHEIM;67033;Sortie d'autoroute;02/06/2022;True;226700011.0;7.678918;48.747271;60.0;2.0;;24-juil;Communauté d'Agglomération de Haguenau;True;Réalisé par Sanef
67037-C-001;;Parking Mairie;27 Route de Walbourg. 67360 Biblisheim;BIBLISHEIM;67037;Parking;29/08/2019;True;226700011.0;7.791582;48.898641;2.0;;;;Biblisheim;;
67067-C-001;;Parking Bricoman;205 Avenue de Strasbourg. 67170 Brumath;BRUMATH;67067;Parking;29/08/2019;True;226700011.0;7.708475906;48.70905266;10.0;;;;Bricoman Brumath;;
67073-C-001;;Aire de covoiturage de Chatenois A35;D424. 67730 Chatenois;CHATENOIS;67073;Sortie d'autoroute;29/08/2019;True;226700011.0;7.417590298;48.2658036;20.0;;;;Ch?tenois;;
67087-C-001;;Parking Neubourg RD919;3 rue Principal. 67350 Dauendorf;DAUENDORF;67087;Parking;29/08/2019;True;226700011.0;7.678886;48.839592;6.0;;;;Dauendorf;;
67090-C-001;;Parking Rue du Chateau;16 Rue du Chateau. 67230 Diebolsheim;DIEBOLSHEIM;67090;Parking;29/08/2019;True;226700011.0;7.664116794;48.28880847;10.0;;;;Diebolsheim;;
67093-C-001;;Parking Rue Principale;17 Rue Principale. 67360 Dieffenbach-lés-Wérth;DIEFFENBACH LES WOERTH;67093;Parking;29/08/2019;True;226700011.0;7.778933;48.933019;4.0;;;;Dieffenbach-les-Woerth;;
67105-C-001;;Parking Eglise Catholique;Rue de Weyer. 67320 Drulingen;DRULINGEN;67105;Parking;29/08/2019;True;226700011.0;7.187587849;48.86514451;10.0;;;;Drulingen;;
67110-C-001;;Parking Maison des Associations;1 Route de Haguenau. 67360 Durrenbach;DURRENBACH;67110;Parking;29/08/2019;True;226700011.0;7.749929;48.909424;10.0;;;;Durrenbach;;
67131-C-001;;Parking Super U;48 Rue des Fusiliers Marins. 67114 Eschau;ESCHAU;67131;Supermarché;29/08/2019;True;226700011.0;7.728851;48.481086;5.0;;;;Super U Eschau;;
67141-C-001;;Parking Rue Principale;3 Rue de la Mairie. 67580 Forstheim;FORSTHEIM;67141;Parking;29/08/2019;True;226700011.0;7.715373213;48.89488543;1.0;;;;Forstheim;;
67147-C-001;;Parking Rue Principale;Rue Principale. 67360 Froeschwiller;FROESCHWILLER;67147;Parking;29/08/2019;True;226700011.0;7.723135;48.942177;2.0;;;;Froeschwiller;;
67151-C-001;;Parking Super U;Route d'Offendorf. 67760 Gambsheim;GAMBSHEIM;67151;Supermarché;29/08/2019;True;226700011.0;7.890449;48.698964;10.0;;;;Super U Gambsheim;;
67154-C-001;;Aire de covoiturage Place de La Fontaine;Place de la fontaine. 67150 Gerstheim;GERSTHEIM;67154;Aire de covoiturage;29/08/2019;True;226700011.0;7.698151;48.382607;10.0;;;;Gerstheim;;
67160-C-001;;Parking Salle Polyvalente;1A Rue Principale. 67360 Goersdorf;GOERSDORF;67160;Parking;29/08/2019;True;226700011.0;7.772746;48.950893;1.0;;;;Goersdorf;;
67164-C-001;;Parking Point Info;167 Route nationale. 67210 Goxwiller;GOXWILLER;67164;Parking;29/08/2019;True;226700011.0;7.492051;48.433059;10.0;;;;Goxwiller;;
67177-C-001;;Parking Cimetiere;Route de Surbourg. 67360 Gunstett;GUNSTETT;67177;Parking;29/08/2019;True;226700011.0;7.773995;48.917483;4.0;;;;Gunstett;;
67180-C-001;;Parking Cora;1 Route du Rhin. 67500 Haguenau;HAGUENAU;67180;Supermarché;29/08/2019;True;226700011.0;7.838139;48.800628;10.0;;;;Cora Haguenau;;
67184-C-001;;Parking Cimetiere;1 Rue du Stade. 67690 Hatten;HATTEN;67184;Parking;29/08/2019;True;226700011.0;7.979745041;48.89727696;10.0;;;;Hatten;;
67187-C-001;;Aire de covoiturage Giratoire RD424  RD208;Giratoire RD424-RD208. 67390 Heidolsheim;HEIDOLSHEIM;67187;Aire de covoiturage;29/08/2019;True;226700011.0;7.520367;48.203384;5.0;;;;Collectivite europeenne d Alsace;;
67237-C-001;;Parking Espace Culturel;118 Rue du Lieut de Bettignies. 67840 Kilstett;KILSTETT;67237;Parking;29/08/2019;True;226700011.0;7.846288059;48.67575759;10.0;;;;Kilstett;;
67254-C-001;;Parking Salle Polyvalente;1 Rue du Stade. 67250 Kutzenhausen;KUTZENHAUSEN;67254;Parking;29/08/2019;True;226700011.0;7.855581619;48.93129731;10.0;;;;Kutzenhausen;;
67257-C-001;;Parking Route de Pechelbronn;1 Route de Pechelbronn. 67250 Lampertsloch;LAMPERTSLOCH;67257;Parking;29/08/2019;True;226700011.0;7.820003;48.954755;1.0;;;;Lampertsloch;;
67259-C-001;;Parking Cheteau d'Eau;16 Rue des Pres. 67360 Langensoultzbach;LANGENSOULTZBACH;67259;Parking;29/08/2019;True;226700011.0;7.744269;48.96301048;3.0;;;;Langensoultzbach;;
67260-C-001;;Parking Stade Municipal;7 Rue d'Eschbach. 67580 Laubach;LAUBACH;67260;Parking;29/08/2019;True;226700011.0;7.722327;48.879654;2.0;;;;Laubach;;
67261-C-001;;Parking Allee des Cygnes;1 Rue du General Mittelhauser. 67630 Lauterbourg;LAUTERBOURG;67261;Parking;29/08/2019;True;226700011.0;8.18194137;48.97719195;40.0;;;;Lauterbourg;;
67271-C-001;;Parking Cimetiere;6 Route de Soultz. 67250 Lobsann;LOBSANN;67271;Parking;29/08/2019;True;226700011.0;7.85082;48.961554;3.0;;;;Lobsann;;
67274-C-001;;Parking Brasserie;1 Lotissement Ecluse. 67430 Lorentzen;LORENTZEN;67274;Parking;29/08/2019;True;226700011.0;7.178809861;48.95160708;6.0;;;;Lorentzen;;
67281-C-001;;Parking Centre de Secours;5 Avenue de l'Europe. 67390 Marckolsheim;MARCKOLSHEIM;67281;Parking;29/08/2019;True;226700011.0;7.553026819;48.16345847;10.0;;;;Marckolsheim;;
67283-C-001;;Parking Centre E.Leclerc;Rue de Saverne. 67440 Marmoutier;MARMOUTIER;67283;Supermarché;29/08/2019;True;226700011.0;7.37471;48.701893;10.0;;;;Leclerc Marmoutier;;
67290-C-001;;Parking Maison des Associations;19 Route de Woerth. 67250 Merkwiller-Pechelbronn;MERKWILLER PECHELBRONN;67290;Parking;29/08/2019;True;226700011.0;7.824322;48.939776;10.0;;;;Merkwiller-Pechelbronn;;
67324-C-001;;Parking ZA Sandholz;Zone Artisanale Sandholz. 67110 Niederbronn-les-Bains;NIEDERBRONN LES BAINS;67324;Parking;29/08/2019;True;226700011.0;7.644285;48.932126;10.0;;;;Ernst;;
67327-C-001;;Parking Communal;7 Place Notre-Dame du Chene. 67630 Niederlauterbach;NIEDERLAUTERBACH;67327;Parking;29/08/2019;True;226700011.0;8.097267;48.971827;10.0;;;;Niederlauterbach;;
67328-C-001;;Parking Match;1 Rue du Rail. 67350 Niedermodern;NIEDERMODERN;67328;Supermarché;29/08/2019;True;226700011.0;7.618801;48.84436;10.0;;;;Supermarché Match Niedermodern;;
67330-C-001;;Parking Rue de La Gare;29 rue de la Gare. 67470 Niederroedern;NIEDERROEDERN;67330;Parking;29/08/2019;True;226700011.0;8.047588;48.903091;20.0;;;;Niederroedern;;
67334-C-001;;Parking Rue de L'ecole;72 Rue de l'école. 67510 Niedersteinbach;NIEDERSTEINBACH;67334;Parking;29/08/2019;True;226700011.0;7.713375;49.028619;6.0;;;;Niedersteinbach;;
67347-C-001;;Parking Cimetiere;RD24. 67330 Obermodern-Zutzendorf;OBERMODERN ZUTZENDORF;67347;Parking;29/08/2019;True;226700011.0;7.539503;48.841466;5.0;;;;Obermodern;;
67348-C-001;;Parking Stade;RD422. 67210 Obernai;OBERNAI;67348;Parking;29/08/2019;True;226700011.0;7.49172;48.457747;20.0;;;;Obernai;;
67353-C-001;;Parking Rue Principale;34 Rue Principale. 67510 Obersteinbach;OBERSTEINBACH;67353;Parking;29/08/2019;True;226700011.0;7.68912;49.035918;10.0;;;;Obersteinbach;;
67371-C-001;;Parking Centre Culturel;65 Rue Principale. 67290 La Petite-Pierre;LA PETITE PIERRE;67371;Parking;29/08/2019;True;226700011.0;7.31925;48.862491;8.0;;;;La Petite-Pierre;;
67379-C-001;;Parking Stade Municipal;9 Rue du Stade. 67250 Preuschdorf;PREUSCHDORF;67379;Parking;29/08/2019;True;226700011.0;7.807824;48.942787;5.0;;;;Preuschdorf;;
67397-C-001;;Parking maison des jeunes; des associations et du tourisme;Parking de l Office du Tourisme. 67860 Rhinau;67397;Parking;29/08/2019;True;226700011.0;7.711584096;48.31419396;10.0;;;;Rhinau;;
67405-C-001;;Parking Leclerc Express;Parc d Activite de l Uffried Nord. 67480 Roeschwoog;ROESCHWOOG;67405;Supermarché;29/08/2019;True;226700011.0;8.030363;48.823012;10.0;;;;Leclerc Express Roeschwoog;;
67407-C-001;;Parking Rettig;1 Grand Rue. 67410 Rohrwiller;ROHRWILLER;67407;Parking;29/08/2019;True;226700011.0;7.897020162;48.75376861;10.0;;;;Rohrwiller;;
67411-C-001;;Parking Jardins Issler;3 Rue Maitre Georges Baruch. 67560 Rosheim;ROSHEIM;67411;Parking;29/08/2019;True;226700011.0;7.496134622;48.50525988;10.0;;;;Jardins Issler Rosheim;;
67420-C-001;;Parking Zone D'Activités;9 Rue de la Creuse Fontaine. 67130 Russ;RUSS;67420;Parking;29/08/2019;True;226700011.0;7.251141174;48.49442255;10.0;;;;Russ;;
67434-C-001;SANEF - 93495;Covoiturage SANEF Sarre-Union;A4 Sortie 42;SARRE UNION;67434;Sortie d'autoroute;02/06/2022;True;632050019.0;7.125174157;48.91346976;63.0;2.0;;24-juil;SANEF;True;Réalisé par le département du Bas-Rhin
67458-C-001;;Parking Sonoco;1 Rue du Ried. 67590 Schweighouse-sur-Moder;SCHWEIGHOUSE SUR MODER;67458;Parking;29/08/2019;True;226700011.0;7.74094865;48.82531735;20.0;;;;Schweighouse-sur-Moder;;
67460-C-001;SANEF - 93494;Covoiturage SANEF Schwindratzheim-Hochfelden;A4 sortie 45;SCHWINDRATZHEIM;67460;Sortie d'autoroute;02/06/2022;True;632050019.0;7.598571821;48.76871188;46.0;2.0;;24-juil;SANEF;True;
67463-C-001;;Aire de covoiturage de Seltz;Route de hatten. 67470 Seltz;SELTZ;67463;Aire de covoiturage;29/08/2019;True;226700011.0;8.085176003;48.895167;25.0;;;;ConseilDépartemental 67;;
67472-C-001;;Parking Centre E. Leclerc;1 Rue des Pécheurs. 67620 Soufflenheim;SOUFFLENHEIM;67472;Parking;29/08/2019;True;226700011.0;7.964205696;48.8189559;10.0;;;;Leclerc Soufflenheim;;
67474-C-001;;Parking Leclerc Express;1 Rue des Chénes. 67250 Soultz-sous-Foréts;SOULTZ SOUS FORETS;67474;Parking;29/08/2019;True;226700011.0;7.896585297;48.92897818;10.0;;;;Leclerc Express Soultz-sous-Foréts;;
67485-C-001;;Parking du Cimetiére;4 Rue du Cimetiére. 67370 Stutzheim-Offenheim;STUTZHEIM OFFENHEIM;67485;Parking;29/08/2019;True;226700011.0;7.627331506;48.62813404;5.0;;;;Stutzheim-Offenheim;;
67490-C-001;;Aire de Repos Rd 424;;THANVILLE;67490;Parking;29/08/2019;True;226700011.0;7.346633929;48.32108126;10.0;;;;ConseilDépartemental 67;;
67493-C-001;;Parking Super U;Rue de l'Ungersberg. 67220 Neuve-église;TRIEMBACH AU VAL;67493;Parking;29/08/2019;True;226700011.0;7.316809906;48.33897552;10.0;;;;Super U Villé;;
67494-C-001;;Parking Salle Polyvalente;1 Rue de Croettwiller. 67160 Siegen;TRIMBACH;67494;Parking;29/08/2019;True;226700011.0;8.026669365;48.93782649;10.0;;;;Trimbach;;
67500-C-001;;Aire de covoiturage 30 Rue du Générl de Gaulle;30 Rue du Gén de Gaulle. 67280 Urmatt;URMATT;67500;Aire de covoiturage;29/08/2019;True;226700011.0;7.333806528;48.52650726;8.0;;;;Urmatt;;
67532-C-001;;Parking Gymnase;2 Rue du Kochersberg. 67370 Willgottheim;WILLGOTTHEIM;67532;Parking;29/08/2019;True;226700011.0;7.517947069;48.66861083;10.0;;;;Willgottheim;;
67537-C-001;;Parking Salle Socioculturelle;18A Rue des Vosges. 67510 Wingen;WINGEN;67537;Parking;29/08/2019;True;226700011.0;7.819888882;49.02576077;1.0;;;;Wingen;;
67543-C-001;;Parking Eglise;57 Grand Rue. 67130 Wisches;WISCHES;67543;Parking;29/08/2019;True;226700011.0;7.249855797;48.49795109;5.0;;;;Wisches-Hersbach;;
67544-C-001;;Parking Match;33 Route de la Pépiniére. 67160 Wissembourg;WISSEMBOURG;67544;Parking;29/08/2019;True;226700011.0;7.946674344;49.02677981;10.0;;;;Match Wissembourg;;
67550-C-001;;Parking Rue des Turcos;12 Rue des Turcos. 67360 Woerth;WOERTH;67550;Parking;29/08/2019;True;226700011.0;7.742324027;48.94175489;5.0;;;;Woerth;;
69003-C-001;;Parking du Stade;Stade d'Albigny;ALBIGNY SUR SAONE;69003;Parking;29/08/2019;True;200046977.0;4.8337068;45.8616066;16.0;;;;;;
69029-C-002;;Hippodrome de Parilly;Parc de Parilly;BRON;69029;Parking;29/08/2019;True;200046977.0;4.9108159;45.7209238;140.0;;;;;;
69033-C-001;;Aire de covoiturage du Tilleul;Route du Tilleul;CAILLOUX SUR FONTAINES;69033;Aire de covoiturage;29/08/2019;True;200046977.0;4.8768798;45.8587883;5.0;;;;;;
69046-C-001;;Parking Maison des Jeunes;Malpas;CHARLY;69046;Parking;29/08/2019;True;200046977.0;4.795227;45.652147;62.0;;;;;;
69063-C-001;;Parking Rue de La Plage;Rue de la Plage;COLLONGES AU MONT D OR;69063;Parking;29/08/2019;True;200046977.0;4.845664;45.8158312;250.0;;;;;;
69072-C-001;;Parking Porte de Lyon;Porte de Lyon;DARDILLY;69072;Aire de covoiturage;29/08/2019;True;200046977.0;4.7609438;45.8231057;25.0;;;;;;
69076-C-001;;Parking du Cimetiére;Cimetiére;DOMMARTIN;69076;Parking;29/08/2019;True;200046977.0;4.7156223;45.8295676;25.0;;;;;;
69089-C-001;;Parking du Funérarium;Chemin des Pins;FRANCHEVILLE;69089;Parking;29/08/2019;True;200046977.0;4.748545;45.7316214;50.0;;;;;;
69094-C-001;;Parc Relais Tcl Grézieu La Varenne;Route du Col de la Luere;GREZIEU LA VARENNE;69094;Parking relais;29/08/2019;True;200046977.0;4.697321;45.747924;69.0;;;24-juil;TCL;;
69100-C-001;;Parking Avenue Charles de Gaulle;Charles de Gaulle;IRIGNY;69100;Parking;29/08/2019;True;200046977.0;4.8246052;45.6654892;9.0;;;;;;
69112-C-001;;Za Montepy;ZA Montepy;LENTILLY;69112;Aire de covoiturage;29/08/2019;True;200046977.0;4.6655932;45.8261686;30.0;;;;;;
69117-C-001;;Parking du Centre;Centre;LISSIEU;69117;Parking;29/08/2019;True;200046977.0;4.7390713;45.8632316;100.0;;;;;;
69127-C-001;;Parking des Varennes;Clairiére des Varennes;MARCY L ETOILE;69127;Parking;29/08/2019;True;200046977.0;4.7108508;45.7882765;350.0;;;;;;
69131-C-001;;Mairie de Messimy;Randonneurs;MESSIMY;69131;Parking;29/08/2019;True;200046977.0;4.67582;45.6973617;42.0;;;;;;
69143-C-001;;Parking Carnot;Carnot;NEUVILLE SUR SAONE;69143;Parking;29/08/2019;True;200046977.0;4.8344126;45.882988;10.0;;;;;;
69154-C-001;;Parking Médiathéque;Médiathéque;POLLIONNAY;69154;Parking;29/08/2019;True;200046977.0;4.6578577;45.7650254;25.0;;;;;;
69190-C-001;;Mairie de Ste Consorce;Rue des Monts;STE CONSORCE;69190;Parking;29/08/2019;True;200046977.0;4.6891362;45.7745654;8.0;;;;;;
69202-C-001;;Parking Tennis Club La Mulatiére;Tennis;STE FOY LES LYON;69202;Parking;29/08/2019;True;200046977.0;4.8020474;45.7266428;16.0;;;;;;
69204-C-002;;Parking du Stade;Croisement Gadagne et Foch;ST GENIS LAVAL;69204;Parking;29/08/2019;True;200046977.0;4.785184;45.688834;43.0;;;;;;
69205-C-001;;Parking du Cimetiére;Cimetiére;ST GENIS LES OLLIERES;69205;Parking;29/08/2019;True;200046977.0;4.7358403;45.7571357;38.0;;;;;;
69255-C-001;;Mairie de St-Laurent-de-Vaux;;Vaugneray;69255;Parking;29/08/2019;True;200046977.0;4.6289681;45.7149746;6.0;;;;;;
69256-C-002;;Parking Stade Jomard;Stade Jomard;VAULX EN VELIN;69256;Parking;29/08/2019;True;200046977.0;4.929895;45.7742164;54.0;;;;;;
69260-C-001;;Parking de La Poste;Quai du bassin;VERNAISON;69260;Parking;29/08/2019;True;200046977.0;4.8118702;45.6461864;78.0;;;;;;
69268-C-001;;Parking de L'Ecole;Maison forte;VOURLES;69268;Parking;29/08/2019;True;200046977.0;4.7786294;45.6611901;20.0;;;;;;
69269-C-001;;Mairie de Yzeron;;YZERON;69269;Parking;29/08/2019;True;200046977.0;4.5899863;45.7077577;25.0;;;;;;
69271-C-001;;Parking Espace Joly;Espace Joly;CHASSIEU;69271;Parking;29/08/2019;True;200046977.0;4.9681042;45.738131;32.0;;;;;;
69273-C-001;;Parking du Funérarium;Funérarium;CORBAS;69273;Parking;29/08/2019;True;200046977.0;4.8977656;45.6766169;30.0;;;;;;
69275-C-003;;Place Henri Barbusse;Place Henri Barbusse;DECINES CHARPIEU;69275;Parking;29/08/2019;True;200046977.0;4.9648079;45.7633964;45.0;;;;;;
69278-C-001;;Parking de La Gare;Gare;GENAY;69278;Parking;29/08/2019;True;200046977.0;4.8267156;45.8966328;10.0;;;;;;
69279-C-001;;Parking Lionel Terray;23 Avenue Lionel Terray;JONAGE;69279;Parking;29/08/2019;True;200046977.0;5.0325378;45.7697079;10.0;;;;;;
69288-C-001;;Aire de covoiturage de St Laurent de Mure;Les Marches du Rhéne;ST LAURENT DE MURE;69288;Aire de covoiturage;29/08/2019;True;200046977.0;5.0629744;45.6837123;65.0;;;;;;
69290-C-003;;Parking du Fort de Saint-Priest;Le Fort;ST PRIEST;69290;Parking;29/08/2019;True;200046977.0;4.9629545;45.6925442;20.0;;;;;;
69291-C-001;;Parking Maison du Département;Avenue des Terreaux;ST SYMPHORIEN D OZON;69291;Parking;29/08/2019;True;200046977.0;4.8576026;45.6329845;30.0;;;;;;
69293-C-001;;Parking de L'Eglise;Route de Saint-Trivier;SATHONAY VILLAGE;69293;Parking;29/08/2019;True;200046977.0;4.8751173;45.8315063;5.0;;;;;;
72058-C-001;;Parking de covoiturage VINCI Autoroutes Le Mans Sud;;CHANGE;72058;Sortie d'autoroute;29/08/2019;True;512377060.0;0.31105;48.005486;;;;;;;
73039-C-001;;Aire de covoiturage de Val Guiers;A43 - D916B;BELMONT TRAMONET;73039;Aire de covoiturage;29/08/2019;True;227300019.0;5.656813995;45.57289265;70.0;2.0;;;;;
73053-C-001;;Aire de covoiturage D'Aiton Bourgneuf;A43 - D1006 - D925;BOURGNEUF;73053;Aire de covoiturage;29/08/2019;True;227300019.0;6.255352001;45.55499196;36.0;2.0;;;;;
73068-C-001;;Aire de covoiturage de Pont Royal;RD1006 - RD1090;CHAMOUSSET;73068;Aire de covoiturage;29/08/2019;True;227300019.0;6.19793105;45.5633583;22.0;1.0;;;;;
73079-C-001;;Aire de covoiturage de Chéteauneuf;A43 - D1006 - D202;CHATEAUNEUF;73079;Aire de covoiturage;29/08/2019;True;227300019.0;6.16109548;45.55040065;14.0;1.0;;;;;
73084-C-001;;Aire de covoiturage de Chignin;A43 - D1006;CHIGNIN;73084;Aire de covoiturage;29/08/2019;True;227300019.0;6.009123597;45.51337493;53.0;2.0;;;;;
73095-C-001;;Aire de covoiturage de Belledone En Savoie;D925;LA CROIX DE LA ROCHETTE;73095;Aire de covoiturage;29/08/2019;True;227300019.0;6.123144188;45.46901965;;;;;;;
73099-C-001;;Aire de covoiturage de Détrier;D925;DETRIER;73099;Aire de covoiturage;29/08/2019;True;227300019.0;6.096065792;45.44751049;10.0;1.0;;;;;
73121-C-001;;Aire de covoiturage du Grand Arc;A43 - D69;FRONTENEX;73121;Aire de covoiturage;29/08/2019;True;227300019.0;6.321887871;45.62366275;21.0;0.0;;;;;
73129-C-001;;Aire de covoiturage de Pont de Grésy;RD1090 - RD222;GRESY SUR ISERE;73129;Aire de covoiturage;29/08/2019;True;227300019.0;6.268673404;45.58462897;18.0;1.0;;;;;
